Text,Top1_Emotion,Top1_Probability,Top2_Emotion,Top2_Probability
"그러게, 언니 섭섭하겠다. 따로 쌤한테 연락이라도 해 봐요.",3,0.8847528696060181,4,0.04007609933614731
그거 문을 반쯤 열어놓으면 주인집 아저씨가 막 고래고래 소리를 질러서.         그 아저씨 거동 불편하잖아요. 알죠?,6,0.5491593480110168,0,0.21914446353912354
맞습니다. 제 잘못입니다. 제가 음료를 다시 만들어 드려도 될까요?,3,0.6749282479286194,0,0.13877084851264954
아 장난이야. 또 그런 걸로 삐지냐.,6,0.43649518489837646,2,0.322166383266449
그런 건 아닌데. 	아…진짜 싫어.,6,0.5881164073944092,0,0.21095632016658783
살이 어떻게 그렇게 쪄요? 사람인데.,1,0.8292884230613708,0,0.1101367175579071
응. 괜찮죠? 이게 여기 살던 학생이 여기서 5년을 살았어.,4,0.8027815222740173,5,0.15064522624015808
전 같은 것도 사오라 그러고. 귀찮으니까.,4,0.8624557852745056,6,0.04910166561603546
"그리고 쌤은 자사고 나왔는데, 어쩌다가 문창과를 가게 됐어요?",4,0.6103180646896362,1,0.161994069814682
차에 쓸데없는 거 넣지마!,6,0.5287731289863586,2,0.29047468304634094
아.. 복잡하다. 그런 게 있어.	 어쨌든! 여자 나이는 알려고 하지 마세요~	 특히 나이든 아줌마일수록!,6,0.5473730564117432,2,0.2042369395494461
오… 그래?,1,0.8579049110412598,0,0.08892976492643356
알았어. 불평 안 하면 될 거 아냐.,6,0.5627915859222412,4,0.13561630249023438
"그래. 우리 점프점프해서, 노예말고 인간으로 살아보자!",5,0.8174694180488586,4,0.13126321136951447
좀 도와줘!,4,0.8964117765426636,5,0.04496610537171364
상식이 안 통해... 근데 싸우기도 싫고 싸운다고 될 일도 아니고.,0,0.375960111618042,6,0.34591856598854065
"음…. 숙제를 안 해온 친구들?       	 근데 그러면 모두 다 숙제를 해온 날은 어떡하니?       	아니면, 한 명만 숙제를 안 해온 날은      	  그럼 혼자 청소를 해야 할텐데.",0,0.47733885049819946,3,0.3540382385253906
참. 올해는 고춧가루 안샀어?,4,0.9301814436912537,5,0.03819947689771652
 숨기는거요? 없는데요? 저 화장실 급해요.,0,0.6649219393730164,4,0.15846535563468933
해! 신고도 하고! 소문도 내고! 다 해!,4,0.7610887885093689,5,0.1949111372232437
오 역시 유산계급 이시네요.,1,0.7832038998603821,5,0.08106383681297302
사람이 사람 좋아하는 건데 너무 이상하게 들만 생각 하는 것 같아. 나는 그런 사람들 완전 이해하거든.,5,0.8294804692268372,4,0.06021376699209213
네 자퇴하고 검정고시 봤습니다. 지금 수능 공부 하고 있습니다.,4,0.8962671756744385,5,0.05918913707137108
"이 녀석, 아까 아이스크림을 많이 먹더니 배 앓이를 하나 보다. 서랍장에 상비약 구비해 둔 거 있으니까 그거랑 따뜻한 물이랑 해서 먹으면 괜찮아질 거야.",3,0.8574538230895996,4,0.05738147348165512
깨끗하게 입고 돌려줄게.,4,0.7974533438682556,5,0.1454705446958542
"에이, 뭐 마음까지 졸이셨다고 그러세요.",0,0.6940389275550842,1,0.1179327517747879
뭐… 좋았던 적도 없어요. 그러니까 제 성격이 이 모양이 됐지…,4,0.9277698397636414,3,0.02098027989268303
저한테 괜히 희망 주지 마세요. 저는 선배 어려워요. 그 때도 그렇고 지금도 마찬가지에요.,3,0.7648382186889648,6,0.0949186459183693
아빠 면도기? 이미 있잖아. 다른 거.,3,0.6037669777870178,4,0.2015080749988556
  너 그렇게 순수한 얼굴로 사람 아픈 데 막 소금 뿌리는 거 아니야.	  너 삼촌만큼 크면 삼촌이 똑같이 복수할 거다?,2,0.638862669467926,7,0.10014556348323822
"야, 그럼 소자리 시키자.",4,0.8615225553512573,5,0.10548613220453262
"아유, 영재 엄마! 섭섭하려구 그러네. 우리 사이에, 뭐 용건이 있어야만 만나구 하는 건 아니잖어.",4,0.4757574200630188,3,0.2656548023223877
그럼 젤네일로 해주세요,4,0.9419949054718018,5,0.026102345436811447
다시해 다시.,4,0.9173916578292847,0,0.029101846739649773
"몇 개까지 했드라. 사천 원,	 사천 팔백 원, 오천..육백 원, 육천..사백 원,",4,0.9392703175544739,5,0.018455402925610542
야! 내 말 좀 듣고 얘기해. 내가 무슨 니 뒤통수를 쳐?,2,0.419779896736145,6,0.24058988690376282
	좋아요. 근데 술 별로 안 좋아하시는 줄 알았는데?,5,0.7722707986831665,1,0.09769871085882187
그러니까. 나는 이제 나랑 아내랑 희석이랑 셋이서 돌아가면서 해.,3,0.8073549270629883,4,0.10112816840410233
꽃모양으로 되어 있는 팥 디저트. 그거 너가 먹었지?,4,0.922156035900116,5,0.05084192752838135
임신 아니야. 걱정하지 마.,4,0.8970953822135925,0,0.038451917469501495
 어 그래.,4,0.8992478847503662,5,0.06064452603459358
"아까전에 SNS에 올라온 사진들 봤는데, 	막 무슨 퍼레이드 한다고 다 벗고 있고 그러던데.",4,0.5535046458244324,0,0.3294706642627716
좀 가만히 들어봐 고모. 애처럼 굴지 말고!,4,0.6697988510131836,6,0.15533123910427094
방송국?,4,0.8226255178451538,1,0.08848286420106888
"첫째, 이미 한 개 먹었다, 둘째, 차가운 거 먹으면 배탈난다, 셋째, 단 걸 많이 먹으면 치과 가야 한다.",4,0.8772193193435669,0,0.03942215442657471
"폐가엔 어린이가 놀기엔, 꽤 위험한 풍경들이 펼쳐져 있었을 거 같은데요.",0,0.7184815406799316,4,0.11490728706121445
뭐야 갑자기.,1,0.4792250394821167,0,0.4340112507343292
아 돈 이야기하니까 너무 심란해진다.,3,0.893665075302124,0,0.034771259874105453
그럼. 됐어. 가봐.,4,0.9439316987991333,0,0.01762230135500431
알았어. 공부도 열심히 할게.,5,0.6281185150146484,4,0.26650723814964294
안됩니다. 법으로 정해진 걸 제가 무슨 수로 어기고 그쪽만 편의를 봐 줘요?,2,0.3919435441493988,6,0.3714911639690399
그렇더라고. 날 닮아서 그런가. 인기가 많네. ,5,0.8872635364532471,4,0.07176259905099869
그럼 그걸 하나 사드릴까?,4,0.8451720476150513,5,0.11883113533258438
지난 주? 기억 안나.,4,0.9459137320518494,5,0.01746625080704689
아빠가 직업은 하나 밖에 못 갖는거라고 했는데…그래서 3개도 많다고 했어..,3,0.4808323085308075,0,0.3053223490715027
무슨 말인지 모르겠어. 나도 구단주 하고 싶단 말이야.,6,0.3605937361717224,0,0.21694205701351166
"아이고… 그랬구나. 제가 평소에는 안 그런데, 진짜 그날은 너무 긴장한 나머지…",3,0.7125756740570068,0,0.1261424720287323
제가 사장이니까 저와 말씀하시면 됩니다... 일단 진정하세요.,4,0.8851295113563538,5,0.07859025150537491
" 다행이다아. 아, 저 오늘 운 좋게 자리가 나서 앉았다 싶었더니  미친듯이 졸아서 그대로 쭉 망원까지 간 거에요.",5,0.889009952545166,4,0.06001538783311844
그래. 그치만 이제 앞으로 새로운 것들을 배워야 할텐데?,3,0.595632016658783,4,0.22435946762561798
치아 상태가 너무 안 좋아서… 발치를 좀 해야 겠어요. 이 뽑는거 말이에요.,0,0.39750003814697266,3,0.3931977450847626
그러니까 옛날 사람들이 이걸 사러 온다니까?,4,0.8753553032875061,5,0.08255612850189209
그래도 다행이다. 아빠라도 밖에 있어서. 아빠도 몸 조심 하라고 전해 줘.,3,0.5113940238952637,4,0.3710870146751404
"에이, 뭘 또 그런 말을 하세요. 할머니랑은 몇살 때 만나셨어요?",2,0.38440844416618347,6,0.34979379177093506
아 할머니! 나 이제 안그런다니까!,2,0.5969864726066589,6,0.2216731309890747
문제네 문제야.,4,0.6443919539451599,6,0.11816377192735672
어. 그 아저씨 착해.,5,0.8646236658096313,4,0.09726259857416153
응? 우리 딸한테 무슨 똥냄새가 나. 꽃향기밖에 안 나는데~,6,0.40773385763168335,0,0.25376126170158386
나도 앞머리 자르러 가야하는데 그럼 같이 가자!,4,0.7076596021652222,5,0.1692366749048233
아…! 거의 다 그렸는데. 눈을 깜빡이면 어떻게 해요.,2,0.437349796295166,0,0.2889125347137451
어. 김나리 특제표 돼지고기 김치찌개 되시겠습니다!,4,0.5402911305427551,5,0.424167275428772
많이는 아니야.. 그냥 한 120만원.,4,0.9433350563049316,5,0.018203595653176308
아 이건 가스 점검이랑 달라서요 3년에 한 번씩만 하면 됩니다,4,0.7894849181175232,0,0.10611171275377274
 어? 어? 아! 저 이거 카드 제 거 맞는 것 같아요. 어제 지원금 받으면서 카드 새로 만들었는데 그건가? 잠깐만 저 뒤에 서명 확인 좀 해볼게요.,1,0.5192335247993469,0,0.34415191411972046
몇 번 만났는데?,4,0.947178840637207,5,0.02470417693257332
지금 쓸 거야.,4,0.9267623424530029,5,0.03974836692214012
"나도 나중엔 너, 방법 한 번 써봐야 겠다.",4,0.9376327395439148,0,0.021672917529940605
이거 오랜만에 오니까 수업을 따라가기가 힘드네요,3,0.896673858165741,0,0.025504231452941895
몰라아. 할머니가 가서 봐줘.	 아아 나 핸드폰 방에 있는데!!	 걔가 거기 올라가면 어떡해!!,2,0.5874046087265015,6,0.18562452495098114
거기 누가 알려줬어.,4,0.6461167335510254,0,0.22121918201446533
"아, 그 기계를 이용했더니… 연체 때문에 직접 반납을 해야 한다고 하더라고요.",0,0.43523532152175903,4,0.2447240948677063
뭐라고? 갑자기?,1,0.8070878982543945,0,0.1386154443025589
네.. 알겠습니다...,4,0.9197958707809448,0,0.029532549902796745
"그 때 기억 때문인지, 대추라면 뭐든 맛있게 잘 먹거든요.",5,0.48721569776535034,4,0.4568071961402893
팀장님이 아까.. 회의 가시기 전에..,0,0.6574876308441162,4,0.1930886209011078
실업급여? 그게 뭐야? 어디에서 주는 건데?,1,0.5457054376602173,0,0.34249377250671387
요즘 무슨 일 있니?,0,0.5539445877075195,1,0.2840927541255951
"야구? 아무 것도 아니야. 아주 간단해. 지은이 너처럼 똑똑한 아이는, 5분만 있으면 금방 규칙을 다 이해할 수 있을걸?",5,0.5625751614570618,4,0.37316805124282837
그러고서 또 확인 안 하려고 그러지.,6,0.32348427176475525,0,0.32177287340164185
잃어버린지 얼마나 됐어?,4,0.9170897603034973,0,0.03728105127811432
 아 그래야 되나...,0,0.5766047835350037,4,0.2602011561393738
하… 몰라. 기억도 안 나..,0,0.7499593496322632,4,0.09328357875347137
정수기 있는데 왜 약수터를 오세요?,0,0.5539834499359131,4,0.298101544380188
그래. 그 말이 딱이네. 모범적이었어.,5,0.9360840916633606,4,0.025040816515684128
야 그러지마 우리 작은 기쁨은 누리면서 살자,4,0.8064841628074646,5,0.1229621097445488
공짜로 돈을 준다고요?  왜요?,1,0.8589290976524353,0,0.08671773970127106
매니저님이 주셨는데요.,4,0.9515762329101562,5,0.020086724311113358
"솔직히 맛만 보라고 갖고 온건 아니고, 저번에 지나가다가 너 마주치니까 살이 너무 많이 빠졌더라. 요즘 뭐 힘든 일 있어?",3,0.7901737689971924,4,0.10259062796831131
검은색 플라스틱이야.,4,0.9074491858482361,0,0.04850103706121445
"선생님, 김우빈 편애 안 하신다면서요.",4,0.6895322203636169,0,0.13038906455039978
네. 저는 더위를 많이 타서요.,4,0.7800002694129944,5,0.14408347010612488
"그러게. 거기 갔다가 벌금 내고, 견인 끌려 가면서 흠집도 나고 아. 너무 아깝다",3,0.7875411510467529,5,0.058080095797777176
아 또 시작이시네. 	 안된다니까요. 이제 시골집 팔아버린대요.	 아버지 우리랑 사시는 거야.,2,0.37501853704452515,6,0.33190059661865234
"어. 우리 택수도 일어나서 밥 먹고, 산책 나갔다가, 집에 와서 낮잠 자.",4,0.9396786689758301,0,0.018859026953577995
아빠가 바빠서 그래. 일이 바쁘잖아.,4,0.7967848777770996,3,0.08285681903362274
"네, 저희 근명군과 종형님의 만남을 보내드리기 이전에,	 잠시 쉬는 타임을 가지며, 광고 보고 오시겠습니다.",4,0.9445975422859192,5,0.028836414217948914
"귀엽네. 요즘 TV에 나오는... 그 뭐야, 케빈?  걔네보다 훨씬 귀엽네, 유정이 아들이.",5,0.9230362772941589,1,0.029851257801055908
뭐야. 선생님 나빴어.,6,0.6854158043861389,2,0.12240248173475266
인상도 엄청 좋으셨잖아요. 그런 분이 이렇게 가시다니. 기분이 이상해요.,3,0.8616008758544922,0,0.05326664447784424
"삼촌, 허리가 아프면 운동을 해. 맨날 집에 있지만 말고 운동을 해야 낫지. 아니면 병원을 가던가!",6,0.5017257928848267,2,0.27712270617485046
"그러게. 우리도 다 한 때 팔팔한 청춘이었는데, 나이 안먹는 사람이 어디있어?",3,0.7285512089729309,4,0.1224871426820755
그래 봤자 철탑이지.,6,0.624555230140686,2,0.12999771535396576
그거는 아직 못하지...,4,0.8684892058372498,0,0.054800909012556076
그래도 증거가 있어서 다행이에요.,5,0.7780769467353821,4,0.16764236986637115
난 중요해…,4,0.7552794218063354,0,0.14845943450927734
안 켜지는데 어떻게 써..!,0,0.7965126633644104,1,0.07505767792463303
무서워서 정말. 애 키우기 힘들다.,3,0.5986320376396179,0,0.27114084362983704
이미 그 질색하는 반응은 들을 만큼 들었어요.. 그런다고 제 결정이 변하는 건 아니란 말이에요.,6,0.46951818466186523,0,0.20511503517627716
실망이야.,3,0.8896096348762512,5,0.027731824666261673
야 누가 결혼 하고 싶대?,4,0.46024784445762634,0,0.25008392333984375
괜찮아. 괜찮아.,4,0.8991439938545227,5,0.04319104552268982
민준이가 형 장난감이 멋져보이나봐. 	 엄마가 민준이도 장난감을 사줘야겠다.,4,0.6938562989234924,5,0.24837003648281097
요한이는 또 먹을 거 뭐 좋아해?,5,0.819168746471405,4,0.10759972780942917
아 진짜? 나이는 더 많지?,1,0.8569456934928894,0,0.057102471590042114
 어 교수님?,1,0.8738359212875366,0,0.07612865418195724
얼마나 올려야 하는데요?,4,0.75510573387146,0,0.1418350636959076
나도 혼나는데... 잘 안 치워.,0,0.49777930974960327,6,0.2493935227394104
모르죠. 돌곶이 근처도 못 가봤는 걸요.,4,0.8828745484352112,5,0.07219059765338898
그거 보는 맛에 내가 이 삶을 견디지.        승아 아니었으면 진작에 회사 때려쳤을 거 같애.,5,0.8468503952026367,3,0.07333873212337494
엄마가 너한테 어디 간다고 그러디?,4,0.6900124549865723,0,0.1291915774345398
아까 먹다 남은 찌개 있는데 그거 데워서 밥이랑 먹을래?,4,0.85674649477005,5,0.09858455508947372
뭐 TMI는 필요없고.,4,0.903715193271637,0,0.052722085267305374
"이혼하자는 말이 그렇게 쉽게 나와? 그래 말 잘 꺼냈다. 이혼 도장 찍자, 찍어!",5,0.43543949723243713,4,0.19383880496025085
그게 낫겠지?,4,0.9012182354927063,5,0.03431720286607742
"아니, 너는 어릴때부터 뭐 하자는거 안하면 그렇게 화를 냈어. 니맘대로 안되면.",6,0.3886145055294037,2,0.3499736785888672
엄마가 뭐래요? 돈 준대요?,4,0.47119688987731934,1,0.37049582600593567
체벌의 순기능인가? 진짜 선생님들 뒷담화 하면서 친해진거잖아 우리.              이걸 서럽다고 해야돼 감사하다고 해야돼.,5,0.3732930123806,4,0.1384146809577942
"그걸 친구라고 해. 너는 없어서 모르지? 너도 우리 세미나 껴줄까? 아… 아니다. 머리 나빠서, 하나도 못 알아들을텐데.",2,0.32324764132499695,6,0.31503158807754517
아 알았어요 멋있어 아빠 최고야,5,0.9059866070747375,1,0.03475327044725418
"치킨은 근데 너무 맛있어서, 먹는 동안 기름진지 몰라.",4,0.8369311690330505,5,0.11510753631591797
하긴 뭐 손님 한 사람 한 사람을 뜯어 보진 않을테니까?,6,0.5604645013809204,2,0.16407510638237
그래서 두 아이 부모님이 오시고 난리도 아니었답니다.,4,0.519920289516449,3,0.35692498087882996
그럼 술은 얼만큼 드셨어요?,4,0.9222457408905029,5,0.02796890214085579
집안을 내팽개친 게 아니고.. 진정 돌봐야 하는 게 무엇인지 알게된 것이지요.,5,0.466602087020874,4,0.44554874300956726
응. 거기 돌곶이 생각하면 비싼가? 했는데 생각해보면 그렇게 비싼 거 같지도 않고.,4,0.6906245946884155,5,0.19878846406936646
"아니, 선배. 이 얼굴이 어떻게 사십입니까. 아직 창창한 삼십대 입니다.",0,0.6000962853431702,1,0.2906550467014313
"아… 예약손님이 바로 뒤에 있어서, 지금 오셔야 하는데.",4,0.4278643727302551,0,0.41263240575790405
어. 우빈아.  이거.,4,0.9346683025360107,0,0.02048790268599987
예끼 이놈아.,6,0.43762537837028503,2,0.33114805817604065
"아 그래도, 장학금 언제 끊길지 누가 알아요~ 받아요.",3,0.8733438849449158,0,0.03416185453534126
왜? 무슨 일인데?,1,0.7631289958953857,0,0.10998117178678513
"할머니, 할머니. 오늘 강민혁이, 또 저한테 초콜렛 줬어요.",5,0.8866645097732544,4,0.06282056123018265
안돼. 약속 했잖아. 오늘 한 시간 이미 다 했잖아. 끝. 안돼.,6,0.5933188796043396,2,0.2293437421321869
강원도에서만 먹지?,4,0.9250428676605225,5,0.031848881393671036
니가 알아서 잘 챙기긴 개뿔. 	제수씨가 안 챙겨주면 아무것도 안하지?  너 무슨 운동 하는 것도 없지?,2,0.4319845139980316,7,0.20708045363426208
응! 할머니가 주말에 8시? 9시마다 보는 드라마 있잖아. 형제가 뒤바뀌고 그러는 드라마.,5,0.8386352062225342,4,0.08636350929737091
응. 어떻게든 아쉬운 걸 말해줘야지.,4,0.62259441614151,5,0.2779863774776459
"잘 됐다. 잘 됐어. 이제 자식들이며 손주들, 다 잘 커서 다리 편히 뻗고 자겠네.",5,0.8237267136573792,4,0.07758213579654694
너 요즘 무슨 힘든 일 있어? 나한테 말 못하는 일 있어?,0,0.6311922669410706,3,0.2003447711467743
안녕하세요 어머님. 또 왔어요.,5,0.7387074828147888,4,0.13974837958812714
알았어. 그래서 이렇게 집에서 마시잖아.,4,0.3545893728733063,6,0.30523064732551575
멸치볶음? 그게 어딨어?,4,0.6007484793663025,0,0.22841298580169678
"에, 그 때 우리 아빠가 마당에 매실주 담궈 놓은 거. 그것도 기억나?",4,0.9087837934494019,5,0.061784256249666214
아이스 아메리카노 한 잔 주세요,4,0.8366864323616028,5,0.12589529156684875
응. 꿀이랑 호두가 있는 건데.. 이 가게에서 이게 제일 맛있어.,5,0.6834620833396912,4,0.2756316065788269
뭐? 식탐에 눈이 돌아? 말 다 했어? 지금?,2,0.4517199397087097,6,0.24476324021816254
"은행에서는 민수가 준 돈으로, 또 돈을 버는 거야.",4,0.8979701995849609,0,0.03574281930923462
" 서영아, 라면 하나 끓여봐라.",4,0.935171365737915,5,0.03525616228580475
죄송합니다…,3,0.9116221070289612,0,0.01959487423300743
 왜. 한 번에 말 해.,6,0.5357869863510132,4,0.18491166830062866
그냥 바빠서 정신이 없으셨겠지.,4,0.5238893032073975,3,0.3261139392852783
꺼져. 내가 돈이 어디있어.,0,0.5482364892959595,2,0.12955456972122192
"그치 슬프기도 한데. 근데 세준이가 너무 좋아하는 친구가        행복해하니까, 세준이도 행복하긴 한데, 슬프기도 한거지.",3,0.890084445476532,5,0.03134561702609062
네. 전 대학이 인생의 낭비라는 생각밖에 안 들거든요.,3,0.5861382484436035,6,0.23369628190994263
딸도 같이 가입할래?,4,0.5197650790214539,5,0.4335102140903473
누나도 같이 하면 되잖아.,4,0.9206336140632629,5,0.04606671258807182
"아이고, 동안이라 몰랐네요.        직장인이면 정수기 하나, 할 만 하죠.",5,0.5249227285385132,4,0.3812045454978943
알지. 그래서 봉투만 보내려고 했는데 다들 간다고 하니까,3,0.7321262955665588,4,0.13252601027488708
"삽살이, 요만해서 회색에 흰색 섞인 개요.	 거기가 걔네 집인데.",4,0.9400286674499512,5,0.024269763380289078
"내가 듣기로는 그게 아니던데. 그리고 아빠, 아플 때는 사람을 좀 달래주고 그래야지, 그냥 무작정 비난만 하면 얼마나 서럽고 서운하겠어. 안 그래?",3,0.6421522498130798,0,0.19587966799736023
"이 놈아. 세상물정 모르는 소리 하지 마라. 대기업이며 중소기업이며, 여기저기 연줄로 취직하는 놈들이 세상천지에 쫙 깔렸어.",2,0.46290674805641174,0,0.23673957586288452
 이렇게 해야 낫는거야.,4,0.9195458889007568,5,0.029115479439496994
"저기, 얘",4,0.9438979625701904,0,0.02126409113407135
한자 배워보니까 재밌었어요. 처음 해 보는 거지만 한글이랑 다르게 그림 같고 재밌었어요.,5,0.9332348108291626,4,0.029183071106672287
야 그게 그렇게 맛있냐?,4,0.6378389596939087,0,0.13320034742355347
야 주말에 뭐해.,4,0.5520384311676025,5,0.39737918972969055
 대박. 설마 선물을 다 똑같이 돌린 거야?,1,0.8951157927513123,5,0.036736249923706055
딸 와봐.,4,0.942499577999115,5,0.015499805100262165
 고모! 쉬운 말로 해. 쉬운 말로. 왜 자꾸 어려운 말을 쓰는데!,6,0.5534942150115967,2,0.22263365983963013
드레스는 지금 예비 신부님이 고르신게 한 350 하거든요.         근데 그것보다 좀 더 고가의 드레스도 지금 고민 중이셔서…,4,0.7748009562492371,0,0.16276293992996216
형 바빠?,4,0.5445141196250916,1,0.24493509531021118
"원래 나는 예쁜 아가씨한테 반했지.        그게 대흥이 아저씨 동생이었는데,        그 동생 친구인 너희 엄마가, 그 집에 놀러와 있었어.",4,0.8243651390075684,5,0.13726535439491272
그래! 나 대단하다!,5,0.8811859488487244,1,0.06260858476161957
먼저 인터뷰를 위해 시간 내주셔서 정말 감사드립니다.,5,0.9226545095443726,4,0.03898751735687256
할머니. 할머니는 내가 친구랑 싸우면 걱정 안돼?,4,0.6017300486564636,0,0.16160999238491058
"나야 앉아만 있었는데 뭘. 근데, 그 결혼식 때 왔던 그 처자는 누구냐?",0,0.4036463797092438,1,0.313348650932312
"됐어. 너희 집에 갓난쟁이 있는데, 니가 모시고 가면 그게 퍽이나 모시는 거겠다?",4,0.8631213307380676,5,0.08203136920928955
솔직히… 좀 힘들어요.,3,0.8772880434989929,6,0.03322884812951088
너! 어떻게 니가 그럴 수 있냐. 모든 걸 다 건다며!,2,0.5255986452102661,0,0.196141317486763
꼬집어? 어디를?,1,0.6179393529891968,0,0.29260143637657166
하... 왜 그럴까? 왜 아무것도 안 하면서 뭔가를 얻을 순 없는걸까?,0,0.652792751789093,3,0.16641341149806976
우리 스마트폰 쓰기 전에 011 번호였을때. 그 때 썼던 전화기를 2g라고 하거든?,4,0.47856685519218445,0,0.3966497778892517
제 의지는 확고해요... 전 자퇴할거에요,4,0.9051147699356079,5,0.040301959961652756
" 자, 이렇게 허리 돌리고",4,0.9319857358932495,5,0.04005146026611328
납품 계약 체결이 진행이 되었는지 알고 싶어서요.,4,0.9465153813362122,0,0.020304644480347633
죄송해요. 기억이 안 나네요. 민증 가지고 다시 오시면 드릴게요. 없으시면 안 돼요. 미성년자한테 담배 판 거 걸리면 저희 영업 정지에요.,3,0.7322673797607422,6,0.08353549242019653
스트레스? 무슨 일인데?,1,0.6909250617027283,4,0.1610371470451355
죄송해요..,3,0.9131428599357605,0,0.018639130517840385
말 못하는 동물한테 그러면 안돼.,6,0.5482206344604492,2,0.1657586246728897
그런가봐.,4,0.927975594997406,5,0.039784613996744156
배가 불렀군 불렀어.,4,0.8317356705665588,0,0.10046735405921936
두 번째 기회...? 난 싫어.,6,0.7045095562934875,2,0.09914332628250122
내가? 에이 뭐 별다른 일도 없는데?,0,0.7148622274398804,1,0.16049136221408844
아. 되게 아랫배가 싸르르르 한게.. 너무 기분 안 좋네.,3,0.7738194465637207,6,0.1038966178894043
"아, 차는 우리 큰놈이 갑자기 쓸일 있다고 타고 나갔어.",4,0.9238908886909485,5,0.03192966803908348
그렇긴 하지만.,4,0.6565390229225159,0,0.15681135654449463
아니요. 딱히 무슨 일이 있는 건 아닌데. 우울증 때문에요.,4,0.7722200751304626,3,0.10512259602546692
"이거 내가 여태까지 열 사람한테 넘게 문제 냈는데, 맞춘 사람 단 한 명도 없었어.",5,0.41779282689094543,4,0.3231661021709442
"나? 당연히, 우리 케빈이지.",4,0.8525580763816833,5,0.11926943063735962
"그럼 오늘 한 턱 쏴. 소맥 정도로는 모자랄 거 같고, 양주 어때? 위스키?",4,0.7864174246788025,5,0.16658228635787964
"꽃들이 다 날아가고, 바닥에 엄청 큰 호박이 있었어.        그 호박이 엄마한테로 슝~ 날아오더라고.",4,0.852390706539154,5,0.09933437407016754
내가 케이크 사올게.,4,0.7819775342941284,5,0.179671511054039
삼촌. 나 그렇게 그림 못그려?,3,0.7892114520072937,0,0.08986333012580872
너 질투하냐?,4,0.9333692789077759,0,0.02162947878241539
 쌤 근데 이거 제가 말했다고 안 하시면 안될까요?,0,0.4521886110305786,6,0.2578827738761902
있었어.,4,0.9340929985046387,5,0.031682804226875305
없죠? 없겠지… 있으면 냅둘리가 없어.,3,0.5589184165000916,0,0.26952168345451355
잘 지냈지?,4,0.5628809332847595,5,0.38201871514320374
그럴까. 우리 딸도 서희 씨 반만 닮음 좋았을걸.           얘는 워낙 붙임성이 없어.,3,0.5862016677856445,6,0.23649749159812927
"… 응, 나는 합격했어.",5,0.4696405529975891,3,0.34048375487327576
"형, 나 벌써 시작되나봐.",3,0.6348156929016113,4,0.14185082912445068
막 학교에서도 그러고. 집에서도 그러고        계속 좋은 대학 가야 된다고 그러니까. 실제로 좋은 대학 나오는 게        얼마나 중요한가 싶어서. 오빠 좋은 대학 나왔잖아.,3,0.7052757740020752,4,0.14564238488674164
"네 선생님. 그리고 제가 이번에, 친구들 얘기를 들어보니까…",4,0.9425062537193298,5,0.0265522338449955
안녕.,4,0.9105474948883057,5,0.04551908001303673
파란 대문집은 근데 싱크대가 좀 지저분 하던데요.,6,0.5513782501220703,0,0.24902401864528656
아빠도 세상의 변화에 발맞춰나갈 수 있는 사람이다 이거야.,4,0.5224829912185669,5,0.4336099326610565
그거 예전에 할아버지랑 할머니 처음 만난 얘기 해주세요.,4,0.8203447461128235,5,0.14465413987636566
그랬냐?,4,0.9296130537986755,0,0.03214975818991661
네. 그럼 빨리 가요. ,4,0.9131923913955688,3,0.029573459178209305
선생님도 저 힘들게 하시잖아요. 	저 진짜 하기 싫단 말이에요.,6,0.5140573978424072,7,0.20187634229660034
요즘 학교는 어때?,4,0.9432117342948914,5,0.02008764073252678
응 네 말이 맞다.,4,0.8902950286865234,5,0.06767864525318146
10년이라... 이제 슬슬 고장나고 수리해서 탈 때네.,4,0.6146210432052612,3,0.1822502166032791
"으이구, 나이가 몇인데 그걸 엄마가 챙겨줘.",4,0.8945770263671875,5,0.04593854025006294
너는 얼마 넣었는데?,4,0.9398728013038635,5,0.025669269263744354
"네? 아니에요. 그냥, 그냥요.",4,0.8022100925445557,0,0.13240860402584076
"그러자. 보는 눈도 없는 데서 우리 맘껏 바닷가도 산책하고,  술도 한 잔 하고 그럽시다.",5,0.7558644413948059,4,0.18333189189434052
아빠 친구가 엄마를 소개 시켜 줬다는 뜻이야.,5,0.8550165295600891,4,0.07497921586036682
아… 미안한데 삼촌이 너무 피곤해서.. 좀 자면 안되나..?,3,0.6064433455467224,0,0.22449365258216858
하!,4,0.8391948938369751,5,0.08292316645383835
육개장에 쓰는 건 말린 거야.,4,0.9318493008613586,5,0.019855163991451263
아 당연하지. 내가 이 바닥에 뼈가 굵다니까?,5,0.9331789612770081,4,0.02335284650325775
쌍욕을 해야 욕이야? 하.. 난 진짜 이해가 안된다. 어떻게 운전만 하면 사람이 이렇게 돌변해? 이거 무슨 병 아니야?,0,0.7739740610122681,6,0.08075835555791855
나는 그렇게 생각 안 해.,4,0.4517342448234558,6,0.27274444699287415
아.. 저번에 말한 ‘G코리아’ 때문인가?,4,0.924513578414917,0,0.030389947816729546
그렇게 말하면 그게 맞는 말이긴 하네.,4,0.9335730075836182,0,0.026108384132385254
"그렇게 팔면, 우리 문 닫아야 돼. 인건비도 안나와.",3,0.5429988503456116,6,0.23197193443775177
그런 복 받은 적 없구요.. 우리 엄마 어딨냐니까요?,3,0.7208616733551025,2,0.07982116937637329
